ID,Education,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Age,Days_Since_Customer,Marital_Status_Ct,Num_Kids,Tot_Cmp_Accepted,Itm_Total
6466,PhD,57236.0,1,1,22,105,0,9,2,1,4,3,2,1,4,3,0,0,57,2905.5868242974652,2,2,0,226
9964,Graduation,61825.0,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,43,3418.5868242974657,1,1,0,586
4790,Graduation,79803.0,0,1,54,574,8,216,21,16,33,1,4,3,5,1,0,0,64,3205.5868242974657,1,1,0,1442
10245,2n Cycle,80910.0,0,0,71,160,80,369,67,39,41,1,3,3,8,1,0,0,36,3668.5868242974657,1,0,0,916
1109,Master,27590.0,1,0,38,6,0,5,0,0,1,1,1,0,2,7,0,0,40,3494.5868242974657,2,1,0,18
6001,Graduation,56775.0,0,1,62,614,35,160,58,35,35,2,5,8,10,5,0,0,43,3575.5868242974657,2,1,0,1551
5538,Graduation,83829.0,0,0,78,897,161,430,186,161,27,0,4,7,6,1,0,1,47,3385.5868242974657,1,0,3,2759
10552,2n Cycle,54210.0,0,1,18,70,54,109,80,9,45,2,4,1,7,5,0,0,43,3467.5868242974657,2,1,0,437
1545,Graduation,38508.0,1,0,95,120,19,206,25,19,54,6,7,2,5,8,0,0,36,3568.5868242974657,2,1,0,563
7409,Graduation,53187.0,1,0,66,211,2,30,7,7,10,2,4,1,6,5,0,0,52,3308.5868242974657,2,1,0,478
4444,Graduation,30023.0,1,0,28,11,0,16,7,6,21,1,2,0,3,8,0,0,50,3159.5868242974657,2,1,0,72
146,PhD,76045.0,0,0,78,760,53,400,17,93,0,1,4,5,11,2,0,0,62,3288.5868242974657,1,0,1,2083
6271,PhD,50870.0,0,1,13,53,0,8,0,0,2,1,2,0,3,5,0,0,70,3072.5868242974652,2,1,0,116
10065,2n Cycle,15315.0,0,0,27,7,4,13,15,8,17,2,2,0,4,5,0,0,52,3540.5868242974657,2,0,0,71
4741,2n Cycle,65463.0,1,0,17,391,32,70,21,32,16,2,6,2,9,5,0,0,48,3212.5868242974657,2,1,1,953
246,Graduation,66480.0,1,1,71,199,9,57,20,21,6,7,4,1,7,4,0,0,57,3091.5868242974652,2,2,0,511
375,Graduation,76773.0,0,0,79,516,56,449,86,33,16,1,2,2,11,1,0,0,68,3551.5868242974657,1,0,0,1672
1524,2n Cycle,81698.0,0,0,1,709,45,115,30,160,45,1,8,2,5,5,0,1,39,3604.5868242974657,1,0,1,1813
10022,PhD,54466.0,1,1,78,12,0,4,0,0,0,1,1,0,2,5,0,0,49,2997.5868242974652,1,2,0,28
7451,Master,98777.0,0,0,23,1000,19,711,125,115,38,0,4,6,9,1,0,0,62,3194.5868242974657,1,0,1,3008
11010,PhD,16269.0,1,0,75,19,3,18,3,1,0,3,3,0,3,8,0,0,38,3365.5868242974657,1,1,0,63
4356,Graduation,71819.0,0,1,70,1224,28,140,0,14,168,3,3,3,5,6,0,0,51,3367.5868242974657,2,1,2,2798
3885,PhD,33569.0,1,0,10,16,2,18,3,0,24,1,1,1,2,8,0,1,39,3318.5868242974657,2,1,1,79
1175,Master,36262.0,0,0,24,88,39,54,64,28,153,1,3,5,3,6,0,1,39,3344.5868242974657,2,0,1,514
880,Basic,22634.0,0,0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,56,3591.5868242974657,2,0,0,98
2320,2n Cycle,47025.0,0,1,98,508,11,59,23,5,29,5,11,1,6,9,0,0,44,3264.5868242974657,2,1,0,1143
850,Graduation,70566.0,0,1,4,381,28,215,84,28,21,2,6,5,9,3,0,0,54,3446.5868242974657,1,1,0,1138
4713,PhD,31605.0,1,0,15,74,0,42,2,1,6,2,2,1,4,7,0,0,43,3646.5868242974657,2,1,0,199
675,Master,52034.0,1,1,67,146,0,93,7,13,73,5,4,2,5,7,0,0,49,3470.5868242974657,1,2,0,478
5025,Graduation,48526.0,1,0,32,23,17,23,43,20,9,1,2,1,4,3,0,0,43,3249.5868242974657,1,1,0,158
2308,Graduation,46734.0,0,1,40,110,5,137,26,23,29,2,6,1,5,7,0,0,68,3650.5868242974657,2,1,0,440
5995,Graduation,39552.0,1,1,54,165,3,147,4,24,41,7,6,2,5,8,0,1,60,3620.5868242974657,1,2,0,549
6749,Graduation,86358.0,1,1,78,957,47,494,82,47,95,4,5,3,6,8,0,0,56,3752.5868242974657,1,2,0,2679
1010,Graduation,46931.0,2,1,94,41,0,17,3,1,16,2,1,1,3,3,0,0,45,3128.5868242974657,2,3,0,119
8977,Basic,16581.0,0,0,51,1,3,4,2,3,11,1,0,0,3,4,0,0,37,3272.5868242974657,1,0,0,25
4756,2n Cycle,63998.0,0,0,42,176,29,818,0,33,112,1,7,6,11,4,0,1,70,3253.5868242974657,1,0,0,1344
3412,Master,67381.0,0,1,67,815,8,53,11,0,70,4,2,2,9,7,0,0,71,3592.5868242974657,2,1,1,1772
606,Graduation,25930.0,1,1,87,6,1,2,2,0,4,1,1,0,2,7,0,0,55,3324.5868242974657,1,2,0,21
5961,Graduation,42693.0,1,0,29,8,4,20,6,3,16,1,1,0,3,5,0,0,44,3055.5868242974652,2,1,0,65
2975,Graduation,85606.0,0,1,89,717,42,864,219,30,84,2,6,7,9,3,0,0,46,3627.5868242974657,2,1,1,2673
2894,Graduation,72903.0,0,0,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,37,3305.5868242974657,1,0,3,3080
7613,2n Cycle,49669.0,1,0,97,166,5,107,11,8,29,2,5,1,6,6,0,0,48,3098.5868242974652,2,1,0,492
10542,PhD,36778.0,1,1,63,29,4,34,2,4,4,3,3,0,3,9,0,0,54,3844.5868242974657,2,2,0,106
8015,PhD,85696.0,0,0,88,714,76,395,116,0,12,1,4,6,9,1,0,1,60,3543.5868242974657,1,0,0,2027
10617,Master,10979.0,0,0,34,8,4,10,2,2,4,2,3,0,3,5,0,0,33,3100.5868242974652,1,0,0,38
11166,Graduation,49678.0,0,1,81,229,5,56,3,2,20,2,6,2,4,7,0,0,61,3574.5868242974657,2,1,0,544
849,Master,56129.0,0,1,65,320,48,133,39,72,48,4,6,2,10,4,0,0,69,3436.5868242974657,2,1,0,980
523,Graduation,37155.0,1,0,51,23,0,26,7,15,3,1,2,0,4,5,0,0,33,3576.5868242974657,2,1,0,97
4066,2n Cycle,21282.0,1,0,76,1,5,8,4,8,20,2,2,1,2,6,0,0,44,2933.5868242974652,1,1,0,47
8414,PhD,33419.0,0,1,76,56,0,12,0,0,18,2,2,0,4,7,0,0,60,3378.5868242974657,1,1,0,142
819,Graduation,63285.0,0,0,84,508,124,249,50,38,134,1,6,5,13,3,0,0,77,3476.5868242974657,1,0,0,1611
4961,Master,21255.0,1,0,56,29,0,25,2,2,3,4,2,1,4,4,0,0,48,3221.5868242974657,2,1,0,90
749,Graduation,42162.0,1,0,31,46,7,59,2,4,27,2,3,1,3,6,0,1,41,3284.5868242974657,2,1,1,191
5430,Graduation,54450.0,1,1,0,454,0,171,8,19,32,12,9,2,8,8,0,0,66,3715.5868242974657,2,2,0,1138
7755,PhD,57744.0,0,1,91,350,3,39,0,0,19,2,9,1,4,8,0,0,68,3262.5868242974657,2,1,0,761
10525,Graduation,26576.0,1,0,40,10,0,8,0,0,9,1,1,0,2,9,0,1,36,3686.5868242974657,1,1,1,37
1453,PhD,57513.0,0,0,59,735,40,183,52,20,30,2,9,3,13,6,0,0,79,3449.5868242974657,1,0,0,1795
8310,Graduation,68142.0,0,1,96,897,126,196,91,112,37,3,10,4,7,6,0,0,58,3731.5868242974657,2,1,0,2356
10710,Graduation,7500.0,0,1,61,5,2,3,3,0,5,1,1,0,2,8,0,0,43,3731.5868242974657,2,1,0,23
5031,Graduation,83145.0,0,0,14,777,35,731,39,137,114,1,5,9,11,2,0,1,48,3707.5868242974657,2,0,1,2610
2613,Master,54197.0,0,1,16,162,6,37,6,13,13,2,1,3,6,1,0,0,62,3179.5868242974657,2,1,0,399
213,PhD,23091.0,1,1,98,35,0,11,0,0,2,4,2,1,3,7,0,0,59,3094.5868242974652,1,2,0,83
967,Graduation,46049.0,1,1,11,342,9,112,19,14,19,10,5,2,9,7,0,1,46,3405.5868242974657,2,2,0,857
1077,Graduation,56715.0,0,0,52,258,105,239,237,172,9,1,7,3,4,4,0,0,48,3840.5868242974657,2,0,0,1278
7959,Graduation,79410.0,0,0,19,658,80,483,123,13,13,1,3,2,5,1,0,0,61,3093.5868242974652,2,0,0,2028
640,Graduation,57304.0,0,1,61,356,80,329,138,17,106,2,7,6,10,5,0,0,71,3300.5868242974657,2,1,0,1382
4252,Graduation,44375.0,0,1,73,213,5,28,7,7,41,1,4,1,6,5,0,0,57,3160.5868242974657,2,1,0,514
8432,Graduation,54450.0,1,1,0,454,0,171,8,19,32,12,9,2,8,8,0,0,66,3715.5868242974657,2,2,0,1138
6218,Graduation,59594.0,0,1,74,457,4,29,0,0,9,1,8,1,7,7,0,0,57,3679.5868242974657,2,1,1,956
6905,Graduation,80685.0,0,0,55,241,45,604,34,26,54,1,6,4,10,2,0,0,28,3738.5868242974657,2,0,0,1245
5922,PhD,40344.0,0,1,48,210,0,6,0,0,2,2,4,1,5,7,0,0,48,3321.5868242974657,2,1,0,428
3598,Graduation,62710.0,0,1,53,441,35,83,7,29,11,4,4,2,12,4,0,0,50,3464.5868242974657,2,1,0,1047
6116,2n Cycle,48985.0,0,1,13,19,13,18,10,7,8,1,1,1,3,3,0,0,54,3480.5868242974657,2,1,0,94
6263,Graduation,35322.0,1,2,34,28,9,37,12,7,13,3,2,0,4,8,0,0,54,3738.5868242974657,2,3,0,134
10486,Graduation,77142.0,0,0,54,476,75,162,29,151,97,1,4,4,8,2,0,0,74,3458.5868242974657,2,0,0,1466
2410,Graduation,81657.0,0,0,69,364,40,425,158,60,50,1,3,4,8,1,0,0,53,3220.5868242974657,1,0,0,1461
193,Basic,14421.0,0,0,81,0,0,2,3,3,8,1,1,0,2,5,0,0,26,3194.5868242974657,2,0,1,16
3363,2n Cycle,20130.0,0,0,99,0,6,3,7,6,12,1,1,0,3,8,0,0,48,3166.5868242974657,2,0,0,34
8278,PhD,74214.0,0,0,3,863,83,547,86,99,33,1,8,2,5,5,0,0,32,3734.5868242974657,2,0,0,2574
10660,Master,66726.0,1,1,61,349,7,35,0,0,47,3,8,2,4,7,0,0,65,2907.5868242974652,2,2,1,787
8686,Basic,23724.0,1,0,65,5,23,15,0,18,14,2,2,0,3,8,0,0,43,3394.5868242974657,2,1,0,80
1604,Master,47353.0,0,1,93,184,2,19,8,8,4,3,2,2,6,5,0,0,62,3290.5868242974657,2,1,0,409
5907,Master,33444.0,1,1,24,8,0,8,0,0,2,1,1,0,2,8,0,0,70,3902.5868242974657,2,2,0,26
10669,Graduation,54386.0,0,1,8,277,21,64,62,21,25,2,3,2,10,3,0,0,41,3470.5868242974657,2,1,0,747
2918,Graduation,28510.0,1,1,72,44,5,19,0,4,19,3,2,0,4,5,0,0,41,3504.5868242974657,1,2,0,135
5735,Master,90638.0,0,0,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,31,3198.5868242974657,1,0,1,3681
359,Graduation,48070.0,0,1,33,373,14,83,6,9,19,3,8,2,6,7,1,0,72,3594.5868242974657,2,1,0,877
8387,Graduation,43140.0,0,1,68,134,8,76,6,0,11,1,4,1,5,6,0,0,65,3486.5868242974657,2,1,0,369
1829,PhD,54959.0,0,1,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,61,3588.5868242974657,1,1,1,2380
3839,Basic,15056.0,1,1,76,6,12,3,21,6,40,5,2,2,3,5,0,0,64,3543.5868242974657,1,2,0,94
9392,Graduation,26954.0,1,0,17,4,1,11,0,0,1,1,1,0,2,7,0,0,51,3025.5868242974652,1,1,0,21
2292,Graduation,22327.0,1,0,94,5,4,8,2,0,5,1,1,0,3,5,0,0,37,3568.5868242974657,1,1,0,29
10466,Graduation,44393.0,1,1,86,24,2,20,2,2,10,2,1,0,4,4,0,0,57,3373.5868242974657,2,2,0,84
9855,PhD,62000.0,0,1,25,899,0,101,0,0,20,1,6,6,13,4,0,0,70,3370.5868242974657,1,1,1,1919
4088,PhD,31497.0,0,1,22,108,1,28,13,1,4,2,3,1,4,8,0,0,60,3809.5868242974657,2,1,0,263
5231,2n Cycle,45894.0,0,2,15,27,2,7,0,2,13,1,1,0,3,5,0,0,48,3184.5868242974657,2,2,0,78
590,Master,78579.0,0,0,35,816,66,549,216,66,99,1,5,6,4,3,0,1,52,3616.5868242974657,1,0,0,2628
8732,Master,67369.0,0,1,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,53,3651.5868242974657,1,1,2,2759
2315,Graduation,58401.0,0,1,55,10,0,11,17,29,29,1,1,2,2,4,0,0,62,3132.5868242974657,1,1,0,106
3515,Graduation,62307.0,0,1,94,87,13,34,10,6,10,1,4,0,4,5,0,0,70,3194.5868242974657,1,1,0,247
2245,Master,43641.0,1,1,50,57,2,51,4,2,23,3,2,1,4,6,0,0,53,3495.5868242974657,2,2,0,196
6283,Master,63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,54,3496.5868242974657,1,1,0,1543
2246,2n Cycle,46891.0,0,1,91,43,12,23,29,15,61,1,2,1,4,4,0,0,57,3598.5868242974657,2,1,0,226
6606,Master,70091.0,1,0,11,964,34,137,15,0,11,2,5,2,10,8,0,0,53,3517.5868242974657,2,1,1,2125
5545,PhD,78075.0,0,0,72,572,8,259,34,35,80,1,3,5,5,1,0,0,50,3118.5868242974657,2,0,0,1560
7342,2n Cycle,59184.0,0,1,6,341,142,113,259,151,66,3,6,6,12,5,0,0,61,3720.5868242974657,1,1,0,1413
837,Graduation,54809.0,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,0,45,3294.5868242974657,2,2,0,237
9500,Graduation,58113.0,0,1,66,221,104,169,102,78,84,3,9,2,8,7,1,0,63,3582.5868242974657,2,1,0,979
3602,Master,51412.0,0,1,42,140,3,29,4,5,14,2,3,2,4,4,0,0,64,3242.5868242974657,2,1,0,335
234,Graduation,15287.0,1,0,60,1,2,8,4,3,13,2,1,1,2,7,0,1,43,3689.5868242974657,1,1,1,32
2995,Master,66636.0,0,0,64,291,10,689,84,10,0,1,3,4,9,1,0,0,65,3378.5868242974657,2,0,0,1375
1118,Master,50965.0,0,1,87,544,13,85,8,6,29,3,10,4,5,8,0,0,66,3556.5868242974657,2,1,1,1229
7789,PhD,84618.0,0,0,96,684,100,801,21,66,0,1,6,9,10,2,0,0,57,3281.5868242974657,2,0,1,2356
3068,Graduation,18351.0,0,0,1,1,12,9,0,14,7,1,2,0,3,7,0,0,32,3305.5868242974657,2,0,0,44
8955,PhD,40451.0,0,2,54,35,0,4,0,0,10,1,1,1,2,5,0,0,65,3195.5868242974657,2,2,1,84
945,Graduation,36317.0,0,1,53,87,3,25,3,2,13,2,3,0,4,7,0,0,57,3465.5868242974657,2,1,0,220
5644,Graduation,42213.0,0,1,96,309,3,24,4,3,20,2,5,1,7,7,0,0,65,3263.5868242974657,2,1,1,672
7192,Graduation,65748.0,0,1,58,172,73,93,95,78,34,2,2,4,10,1,1,0,67,3502.5868242974657,2,1,0,717
2324,Graduation,77044.0,0,1,12,625,38,242,50,34,76,2,7,11,11,4,0,0,50,3307.5868242974657,2,1,1,1690
697,Graduation,74918.0,0,0,78,972,59,913,25,19,59,1,5,9,6,3,0,0,53,3270.5868242974657,2,0,1,3019
3439,Graduation,56721.0,1,1,64,157,6,39,6,13,75,5,4,1,5,6,0,0,50,3668.5868242974657,2,2,0,453
1506,Graduation,42160.0,1,1,26,48,9,45,3,15,20,4,2,1,4,6,0,1,47,3428.5868242974657,1,2,0,188
232,Graduation,61559.0,0,1,8,279,83,88,32,14,34,1,4,2,10,3,0,0,57,3409.5868242974657,1,1,0,809
8876,PhD,33629.0,1,1,49,132,0,16,0,0,4,5,3,1,4,9,0,0,59,3752.5868242974657,2,2,0,284
4500,PhD,68682.0,0,0,56,919,0,505,99,30,45,1,4,9,10,2,0,0,31,3446.5868242974657,2,0,0,2517
9739,Graduation,34377.0,0,1,55,62,0,22,3,1,26,2,2,2,2,7,0,0,59,3588.5868242974657,1,1,0,176
10395,Basic,8940.0,1,0,25,1,45,3,4,6,42,3,3,1,3,8,0,0,36,3738.5868242974657,1,1,0,102
1176,Graduation,26228.0,1,0,50,2,6,4,3,1,9,1,1,0,2,8,0,0,49,3342.5868242974657,2,1,0,27
1627,2n Cycle,77297.0,0,0,84,408,61,109,48,122,41,1,5,7,9,4,0,0,65,3581.5868242974657,1,0,1,1197
938,Graduation,40211.0,1,1,30,51,1,7,2,1,25,2,2,1,2,8,0,0,41,3396.5868242974657,2,2,1,138
2740,PhD,33438.0,1,1,81,62,1,16,3,2,6,4,2,1,4,5,0,0,64,3342.5868242974657,1,2,0,152
257,PhD,75032.0,0,1,74,952,12,180,47,12,12,2,5,4,9,3,0,0,63,3489.5868242974657,2,1,0,2167
4058,PhD,61284.0,0,0,76,618,15,106,20,7,45,1,11,2,8,6,0,0,67,3263.5868242974657,1,0,1,1429
7736,Graduation,22518.0,1,0,36,11,7,12,2,2,27,2,2,1,2,5,0,1,36,3677.5868242974657,2,1,1,72
8210,Master,54730.0,0,1,64,318,3,17,4,7,56,5,4,1,8,4,0,0,47,3380.5868242974657,2,1,0,723
833,Master,38452.0,1,1,62,56,0,14,0,0,2,3,3,0,3,7,0,0,67,3153.5868242974657,2,2,0,128
6230,Graduation,44421.0,1,1,53,110,5,59,7,1,7,5,5,0,4,8,0,0,51,3561.5868242974657,1,2,0,299
7325,PhD,38197.0,1,0,86,23,0,11,2,1,3,1,1,0,3,5,0,0,36,3427.5868242974657,2,1,0,63
1307,Graduation,41986.0,0,1,15,27,5,8,8,3,12,3,3,0,4,4,0,0,44,2997.5868242974652,1,1,0,90
1502,Graduation,28427.0,1,0,67,18,3,19,3,3,6,2,2,0,3,8,0,0,39,3527.5868242974657,2,1,0,70
6211,PhD,37395.0,1,0,47,18,0,9,0,1,11,1,1,0,3,6,0,0,46,3206.5868242974657,2,1,0,57
843,Graduation,64722.0,1,0,47,303,0,280,60,147,15,4,8,2,11,6,0,0,51,3096.5868242974652,2,1,0,1108
4174,Master,55249.0,0,1,81,97,1,19,2,0,11,1,2,1,4,3,0,0,66,3135.5868242974657,2,1,0,227
9757,Graduation,84906.0,0,0,98,997,15,414,99,30,76,1,5,6,12,2,0,0,50,3507.5868242974657,2,0,3,2628
6918,Graduation,28691.0,1,0,56,5,4,13,8,0,4,1,1,0,3,8,0,0,33,3510.5868242974657,2,1,0,39
286,Graduation,44213.0,1,1,48,95,11,35,0,4,7,4,2,1,5,6,0,0,70,3274.5868242974657,1,2,0,247
11086,Basic,25707.0,1,0,18,1,6,2,3,6,3,1,1,0,3,7,0,0,38,3224.5868242974657,1,1,0,22
1921,PhD,59062.0,2,1,74,46,1,12,3,0,9,2,2,0,3,4,0,0,55,3538.5868242974657,2,3,0,117
4138,Graduation,76624.0,0,1,68,411,106,147,54,115,66,1,5,10,7,1,0,0,60,3098.5868242974652,1,1,1,1310
7718,Master,66000.0,0,0,36,244,51,270,101,0,45,1,1,3,5,1,0,0,75,3132.5868242974657,2,0,0,955
1291,PhD,27683.0,1,0,90,152,9,121,12,12,45,4,6,2,4,8,0,0,44,3874.5868242974657,2,1,0,503
6862,Graduation,1730.0,0,0,65,1,1,3,1,1,1,15,0,0,0,20,0,0,51,3104.5868242974652,1,0,0,9
4136,Basic,7500.0,1,0,63,10,17,18,8,26,40,4,3,2,2,9,0,0,30,3901.5868242974657,1,1,0,129
803,Graduation,40521.0,1,1,82,12,0,5,0,0,4,1,0,1,2,5,0,0,54,3483.5868242974657,2,2,0,33
4298,PhD,20427.0,1,0,63,5,0,4,0,0,1,1,1,0,2,8,0,0,49,3159.5868242974657,2,1,0,15
10833,Graduation,65106.0,0,1,55,790,19,133,12,0,19,3,8,3,13,6,0,0,47,3098.5868242974652,2,1,1,1763
9606,PhD,69969.0,0,0,64,882,29,514,38,29,44,1,4,2,6,3,0,1,57,3368.5868242974657,2,0,2,2418
8534,Graduation,67433.0,0,2,51,615,28,259,12,48,30,4,6,5,13,4,0,0,70,3410.5868242974657,2,2,1,1607
5153,PhD,77766.0,0,1,97,1004,59,265,115,59,27,2,11,10,11,6,0,1,55,3554.5868242974657,2,1,1,2533
961,Graduation,74716.0,0,1,92,133,27,421,13,195,71,2,7,3,5,4,0,0,50,3264.5868242974657,2,1,0,993
5011,Graduation,68118.0,0,1,51,595,23,123,10,23,154,2,8,9,4,6,0,0,59,3316.5868242974657,1,1,0,1523
6653,PhD,55158.0,1,1,72,293,0,87,4,11,23,4,7,2,5,7,0,1,52,3761.5868242974657,2,2,0,711
9094,2n Cycle,62972.0,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,1,67,3905.5868242974657,2,1,0,900
810,Graduation,74190.0,0,1,49,151,81,86,168,91,64,2,4,2,11,2,0,0,47,2903.5868242974652,2,1,0,792
5493,Graduation,39356.0,1,1,21,15,0,2,0,0,6,1,1,0,2,6,0,0,46,3164.5868242974657,2,2,1,38
2147,Graduation,76653.0,0,0,91,736,63,946,219,189,126,1,4,7,11,2,0,0,53,3379.5868242974657,2,0,2,3015
5107,PhD,35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,0,0,49,3103.5868242974652,1,2,1,64
3979,PhD,90687.0,0,0,98,982,17,672,23,34,51,1,6,2,8,2,0,1,39,3465.5868242974657,1,0,1,2761
6049,Master,73450.0,0,0,85,1142,51,415,90,69,37,1,7,8,11,3,0,0,40,3475.5868242974657,2,0,2,2946
8147,Graduation,31454.0,1,1,40,28,0,11,0,0,9,3,2,0,3,8,0,0,62,3449.5868242974657,2,2,0,76
1857,Graduation,47139.0,1,1,2,46,0,12,0,2,23,2,2,1,2,7,0,1,70,3088.5868242974652,1,2,0,129
3910,Graduation,83829.0,0,0,78,897,161,430,186,161,27,0,4,7,6,1,0,1,47,3385.5868242974657,1,0,3,2759
5207,PhD,53378.0,1,1,41,489,6,152,8,6,132,10,9,4,6,8,0,1,59,3705.5868242974657,2,2,0,1282
11114,Graduation,19656.0,1,0,94,25,4,9,6,8,32,3,2,1,3,7,0,0,52,3393.5868242974657,2,1,0,109
5429,PhD,45579.0,0,1,10,145,1,33,2,1,1,1,4,1,4,6,0,0,74,3375.5868242974657,2,1,0,328
9400,2n Cycle,85485.0,0,0,73,630,26,611,44,18,54,1,6,6,6,2,0,0,64,3070.5868242974652,1,0,0,2013
1740,Graduation,55956.0,0,0,22,760,38,104,50,9,38,2,7,3,4,4,0,0,78,3057.5868242974652,2,0,1,1759
7488,Master,64191.0,0,1,30,420,15,186,151,38,15,3,5,3,13,3,0,0,59,3585.5868242974657,1,1,0,1245
195,Graduation,38808.0,1,0,21,125,17,52,3,19,30,4,5,1,4,8,0,1,50,3734.5868242974657,1,1,1,371
635,Master,57183.0,1,1,51,464,5,64,7,0,70,8,9,1,7,8,0,0,56,3529.5868242974657,2,2,0,1074
7527,Master,23748.0,1,0,97,6,6,29,12,15,8,3,2,1,3,8,0,0,54,3647.5868242974657,1,1,0,82
10319,Graduation,66303.0,0,1,56,1090,12,96,16,12,60,4,3,4,11,8,0,0,51,3550.5868242974657,2,1,1,2376
2296,Master,37368.0,1,0,4,3,2,11,2,2,10,1,1,0,2,6,0,0,47,3257.5868242974657,2,1,1,33
10637,Graduation,40800.0,1,2,77,24,0,27,8,30,10,2,3,0,3,7,1,0,58,3606.5868242974657,2,3,0,123
2931,Graduation,71847.0,0,0,95,737,21,106,55,63,210,0,6,7,9,3,0,0,44,3708.5868242974657,1,0,1,1929
907,Graduation,46149.0,0,1,36,254,6,71,4,0,27,5,5,1,7,5,0,0,47,3274.5868242974657,2,1,0,616
3698,Graduation,78687.0,0,0,13,817,185,687,145,55,241,1,4,6,8,2,0,1,39,3721.5868242974657,2,0,1,2947
9516,2n Cycle,49118.0,0,0,90,620,54,239,99,98,119,2,9,7,10,7,0,1,51,3742.5868242974657,1,0,2,1849
679,PhD,37633.0,1,1,49,13,4,20,0,0,1,2,1,0,3,9,0,0,65,3709.5868242974657,2,2,0,51
7384,Master,39767.0,0,0,18,113,61,204,34,26,47,2,7,1,7,8,0,0,71,3405.5868242974657,2,0,0,598
5043,Basic,26997.0,0,0,89,7,23,78,133,49,144,2,4,2,5,7,0,0,71,3841.5868242974657,2,0,0,441
5267,Graduation,33986.0,1,0,43,16,2,18,2,1,5,1,1,0,3,7,0,0,52,3534.5868242974657,1,1,0,60
339,PhD,57091.0,0,1,82,462,0,24,6,0,4,2,9,2,5,7,0,1,50,3645.5868242974657,2,1,1,958
2516,2n Cycle,46831.0,1,1,84,22,2,10,6,4,34,2,1,2,2,4,0,0,53,3389.5868242974657,2,2,0,100
9010,Master,83151.0,0,0,80,968,147,842,137,42,210,1,5,7,10,2,0,1,50,3332.5868242974657,2,0,3,3314
378,Graduation,52531.0,0,0,68,283,112,151,51,72,125,2,7,2,10,6,0,0,51,3608.5868242974657,2,0,0,1077
4808,Graduation,15759.0,0,0,12,1,2,5,6,0,3,1,1,0,2,7,0,0,66,3478.5868242974657,2,0,0,18
5068,Graduation,22804.0,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,51,3395.5868242974657,1,1,0,40
7628,2n Cycle,43050.0,1,0,10,30,5,24,6,3,8,2,2,0,4,5,0,0,49,3165.5868242974657,2,1,0,106
7128,PhD,42997.0,1,1,91,4,0,5,0,1,5,1,1,0,2,7,0,0,45,3414.5868242974657,1,2,0,19
2811,PhD,48918.0,1,1,21,52,0,9,0,0,1,2,1,0,4,4,0,0,59,2904.5868242974652,1,2,0,114
3551,Master,60033.0,0,1,28,62,1,57,19,11,48,2,2,1,5,2,0,0,68,3154.5868242974657,2,1,0,260
1663,PhD,34043.0,1,0,97,20,2,14,3,0,10,1,2,0,2,9,0,0,44,3309.5868242974657,2,1,0,69
5543,Graduation,57811.0,0,1,49,545,7,114,37,21,78,5,7,2,11,5,0,0,56,3432.5868242974657,2,1,1,1347
1577,Graduation,78569.0,0,0,14,558,79,622,207,175,95,1,4,6,4,1,0,1,76,3192.5868242974657,2,0,1,2294
10641,Graduation,7500.0,1,1,5,6,5,4,13,4,25,4,2,1,3,6,0,0,44,3611.5868242974657,1,2,0,63
5336,Master,157733.0,1,0,37,39,1,9,2,0,8,0,1,0,1,1,0,0,51,3511.5868242974657,2,1,0,98
6024,Graduation,94384.0,0,0,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,69,3514.5868242974657,2,0,3,3413
1878,2n Cycle,23148.0,0,0,83,4,6,8,6,3,10,1,2,0,3,7,0,0,37,3193.5868242974657,2,0,0,41
3099,Graduation,44267.0,1,1,48,183,5,65,3,5,49,5,5,2,4,9,0,0,52,3551.5868242974657,1,2,0,493
6055,Graduation,71626.0,0,0,94,546,72,376,94,145,72,1,5,5,8,3,0,0,43,3962.5868242974657,2,0,1,1851
5841,Graduation,60894.0,0,1,61,606,7,155,10,0,54,5,10,3,8,7,0,0,56,3428.5868242974657,2,1,0,1438
3972,Graduation,50200.0,1,1,70,266,6,51,8,6,64,6,7,1,5,8,0,0,46,3544.5868242974657,2,2,0,667
4394,PhD,81051.0,0,0,43,1142,29,249,38,29,14,1,5,5,12,2,0,0,57,3099.5868242974652,2,0,2,2643
5758,Graduation,65169.0,0,0,23,1074,0,69,0,0,46,1,10,4,13,6,0,1,40,3228.5868242974657,2,0,4,2263
6658,Graduation,59868.0,0,1,37,771,51,154,54,10,154,7,11,2,12,6,0,0,50,3404.5868242974657,2,1,0,1965
